subject_id,stimulus,condition,index,content,total_reading_time
P02,voicemail-neg.interest,neg,2,did,0
P02,voicemail-neg.interest,neg,3,you,0
P02,voicemail-neg.interest,neg,4,find,0
P02,voicemail-neg.interest,neg,5,this,0
P02,voicemail-neg.interest,neg,6,text?,0
P02,voicemail-neg.interest,neg,7,4,0
P02,voicemail-neg.interest,neg,8,–,0
P02,voicemail-neg.interest,neg,9,very,1060
P02,voicemail-neg.interest,neg,10,interesting,627
P02,voicemail-neg.interest,neg,11,3,0
P02,voicemail-neg.interest,neg,12,–,0
P02,voicemail-neg.interest,neg,13,rather,0
P02,voicemail-neg.interest,neg,14,interesting,0
P02,voicemail-neg.interest,neg,15,2,0
P02,voicemail-neg.interest,neg,16,–,0
P02,voicemail-neg.interest,neg,17,rather,0
P02,voicemail-neg.interest,neg,18,boring,0
P02,voicemail-neg.interest,neg,19,1,0
P02,voicemail-neg.interest,neg,20,–,0
P02,voicemail-neg.interest,neg,21,very,0
P02,voicemail-neg.interest,neg,22,boring,0
P02,voicemail-neg.text.3,neg,333,With,393
P02,voicemail-neg.text.3,neg,334,a,177
P02,voicemail-neg.text.3,neg,335,sense,202
P02,voicemail-neg.text.3,neg,336,of,204
P02,voicemail-neg.text.3,neg,337,"determination,",252
P02,voicemail-neg.text.3,neg,338,Emily,220
P02,voicemail-neg.text.3,neg,339,started,189
P02,voicemail-neg.text.3,neg,340,to,127
P02,voicemail-neg.text.3,neg,341,dig,296
P02,voicemail-neg.text.3,neg,342,into,214
P02,voicemail-neg.text.3,neg,343,her,0
P02,voicemail-neg.text.3,neg,344,"past,",273
P02,voicemail-neg.text.3,neg,345,searching,242
P02,voicemail-neg.text.3,neg,346,for,0
P02,voicemail-neg.text.3,neg,347,any,0
P02,voicemail-neg.text.3,neg,348,clues,0
P02,voicemail-neg.text.3,neg,349,that,221
P02,voicemail-neg.text.3,neg,350,might,196
P02,voicemail-neg.text.3,neg,351,lead,221
P02,voicemail-neg.text.3,neg,352,her,209
P02,voicemail-neg.text.3,neg,353,to,0
P02,voicemail-neg.text.3,neg,354,the,262
P02,voicemail-neg.text.3,neg,355,person,598
P02,voicemail-neg.text.3,neg,356,who,0
P02,voicemail-neg.text.3,neg,357,left,0
P02,voicemail-neg.text.3,neg,358,the,274
P02,voicemail-neg.text.3,neg,359,message.,270
P02,voicemail-neg.text.3,neg,360,It,0
P02,voicemail-neg.text.3,neg,361,was,257
P02,voicemail-neg.text.3,neg,362,a,0
P02,voicemail-neg.text.3,neg,363,journey,274
P02,voicemail-neg.text.3,neg,364,that,0
P02,voicemail-neg.text.3,neg,365,would,0
P02,voicemail-neg.text.3,neg,366,take,297
P02,voicemail-neg.text.3,neg,367,her,185
P02,voicemail-neg.text.3,neg,368,down,328
P02,voicemail-neg.text.3,neg,369,a,0
P02,voicemail-neg.text.3,neg,370,rabbit,148
P02,voicemail-neg.text.3,neg,371,hole,235
P02,voicemail-neg.text.3,neg,372,of,0
P02,voicemail-neg.text.3,neg,373,secrets,261
P02,voicemail-neg.text.3,neg,374,and,0
P02,voicemail-neg.text.3,neg,375,"lies,",171
P02,voicemail-neg.text.3,neg,376,but,0
P02,voicemail-neg.text.3,neg,377,she,0
P02,voicemail-neg.text.3,neg,378,was,322
P02,voicemail-neg.text.3,neg,379,determined,831
P02,voicemail-neg.text.3,neg,380,to,0
P02,voicemail-neg.text.3,neg,381,uncover,211
P02,voicemail-neg.text.3,neg,382,the,291
P02,voicemail-neg.text.3,neg,383,truth.,0
P02,voicemail-neg.text.3,neg,384,As,0
P02,voicemail-neg.text.3,neg,385,she,0
P02,voicemail-neg.text.3,neg,386,delved,432
P02,voicemail-neg.text.3,neg,387,deeper,289
P02,voicemail-neg.text.3,neg,388,into,263
P02,voicemail-neg.text.3,neg,389,the,0
P02,voicemail-neg.text.3,neg,390,"mystery,",386
P02,voicemail-neg.text.3,neg,391,Emily,226
P02,voicemail-neg.text.3,neg,392,couldn't,166
P02,voicemail-neg.text.3,neg,393,shake,380
P02,voicemail-neg.text.3,neg,394,the,358
P02,voicemail-neg.text.3,neg,395,feeling,0
P02,voicemail-neg.text.3,neg,396,that,233
P02,voicemail-neg.text.3,neg,397,she,207
P02,voicemail-neg.text.3,neg,398,was,204
P02,voicemail-neg.text.3,neg,399,running,169
P02,voicemail-neg.text.3,neg,400,out,169
P02,voicemail-neg.text.3,neg,401,of,0
P02,voicemail-neg.text.3,neg,402,time.,280
P02,voicemail-neg.text.3,neg,403,And,0
P02,voicemail-neg.text.3,neg,404,she,267
P02,voicemail-neg.text.3,neg,405,knew,254
P02,voicemail-neg.text.3,neg,406,that,247
P02,voicemail-neg.text.3,neg,407,she,190
P02,voicemail-neg.text.3,neg,408,had,228
P02,voicemail-neg.text.3,neg,409,to,482
P02,voicemail-neg.text.3,neg,410,get,279
P02,voicemail-neg.text.3,neg,411,out,0
P02,voicemail-neg.text.3,neg,412,while,495
P02,voicemail-neg.text.3,neg,413,she,0
P02,voicemail-neg.text.3,neg,414,still,794
P02,voicemail-neg.text.3,neg,415,could.,0
P02,voicemail-neg.text.1,neg,101,Emily's,172
P02,voicemail-neg.text.1,neg,102,heart,183
P02,voicemail-neg.text.1,neg,103,began,436
P02,voicemail-neg.text.1,neg,104,to,0
P02,voicemail-neg.text.1,neg,105,pound,289
P02,voicemail-neg.text.1,neg,106,in,0
P02,voicemail-neg.text.1,neg,107,her,192
P02,voicemail-neg.text.1,neg,108,chest,110
P02,voicemail-neg.text.1,neg,109,as,150
P02,voicemail-neg.text.1,neg,110,she,106
P02,voicemail-neg.text.1,neg,111,listened,374
P02,voicemail-neg.text.1,neg,112,to,0
P02,voicemail-neg.text.1,neg,113,the,209
P02,voicemail-neg.text.1,neg,114,message,349
P02,voicemail-neg.text.1,neg,115,over,0
P02,voicemail-neg.text.1,neg,116,and,0
P02,voicemail-neg.text.1,neg,117,"over,",0
P02,voicemail-neg.text.1,neg,118,trying,364
P02,voicemail-neg.text.1,neg,119,to,191
P02,voicemail-neg.text.1,neg,120,make,203
P02,voicemail-neg.text.1,neg,121,sense,196
P02,voicemail-neg.text.1,neg,122,of,0
P02,voicemail-neg.text.1,neg,123,it.,0
P02,voicemail-neg.text.1,neg,124,Who,152
P02,voicemail-neg.text.1,neg,125,was,0
P02,voicemail-neg.text.1,neg,126,this,300
P02,voicemail-neg.text.1,neg,127,person?,234
P02,voicemail-neg.text.1,neg,128,What,0
P02,voicemail-neg.text.1,neg,129,did,249
P02,voicemail-neg.text.1,neg,130,they,353
P02,voicemail-neg.text.1,neg,131,mean?,419
P02,voicemail-neg.text.1,neg,132,And,413
P02,voicemail-neg.text.1,neg,133,who,0
P02,voicemail-neg.text.1,neg,134,was,0
P02,voicemail-neg.text.1,neg,135,coming,184
P02,voicemail-neg.text.1,neg,136,for,810
P02,voicemail-neg.text.1,neg,137,her?,0
P02,voicemail-neg.text.1,neg,138,She,0
P02,voicemail-neg.text.1,neg,139,tried,549
P02,voicemail-neg.text.1,neg,140,to,197
P02,voicemail-neg.text.1,neg,141,shake,283
P02,voicemail-neg.text.1,neg,142,off,0
P02,voicemail-neg.text.1,neg,143,the,145
P02,voicemail-neg.text.1,neg,144,feeling,144
P02,voicemail-neg.text.1,neg,145,of,0
P02,voicemail-neg.text.1,neg,146,"unease,",405
P02,voicemail-neg.text.1,neg,147,telling,347
P02,voicemail-neg.text.1,neg,148,herself,227
P02,voicemail-neg.text.1,neg,149,it,215
P02,voicemail-neg.text.1,neg,150,was,0
P02,voicemail-neg.text.1,neg,151,just,247
P02,voicemail-neg.text.1,neg,152,a,163
P02,voicemail-neg.text.1,neg,153,prank,243
P02,voicemail-neg.text.1,neg,154,or,776
P02,voicemail-neg.text.1,neg,155,a,0
P02,voicemail-neg.text.1,neg,156,wrong,0
P02,voicemail-neg.text.1,neg,157,number.,363
P02,voicemail-neg.text.1,neg,158,But,214
P02,voicemail-neg.text.1,neg,159,the,318
P02,voicemail-neg.text.1,neg,160,words,135
P02,voicemail-neg.text.1,neg,161,kept,382
P02,voicemail-neg.text.1,neg,162,echoing,296
P02,voicemail-neg.text.1,neg,163,in,0
P02,voicemail-neg.text.1,neg,164,her,270
P02,voicemail-neg.text.1,neg,165,"mind,",0
P02,voicemail-neg.text.1,neg,166,"""They're",423
P02,voicemail-neg.text.1,neg,167,coming,372
P02,voicemail-neg.text.1,neg,168,for,0
P02,voicemail-neg.text.1,neg,169,you.,120
P02,voicemail-neg.text.1,neg,170,Get,114
P02,voicemail-neg.text.1,neg,171,out,0
P02,voicemail-neg.text.1,neg,172,while,458
P02,voicemail-neg.text.1,neg,173,you,169
P02,voicemail-neg.text.1,neg,174,still,556
P02,voicemail-neg.text.1,neg,175,"can.""",0
P02,voicemail-neg.text.1,neg,176,As,0
P02,voicemail-neg.text.1,neg,177,the,135
P02,voicemail-neg.text.1,neg,178,days,216
P02,voicemail-neg.text.1,neg,179,went,282
P02,voicemail-neg.text.1,neg,180,"by,",192
P02,voicemail-neg.text.1,neg,181,Emily,192
P02,voicemail-neg.text.1,neg,182,found,245
P02,voicemail-neg.text.1,neg,183,herself,126
P02,voicemail-neg.text.1,neg,184,on,170
P02,voicemail-neg.text.1,neg,185,edge.,147
P02,voicemail-neg.text.1,neg,186,She,309
P02,voicemail-neg.text.1,neg,187,couldn't,0
P02,voicemail-neg.text.1,neg,188,shake,533
P02,voicemail-neg.text.1,neg,189,the,0
P02,voicemail-neg.text.1,neg,190,feeling,696
P02,voicemail-neg.text.1,neg,191,that,0
P02,voicemail-neg.text.1,neg,192,someone,300
P02,voicemail-neg.text.1,neg,193,was,0
P02,voicemail-neg.text.1,neg,194,watching,374
P02,voicemail-neg.text.1,neg,195,"her,",0
P02,voicemail-neg.text.1,neg,196,waiting,183
P02,voicemail-neg.text.1,neg,197,for,268
P02,voicemail-neg.text.1,neg,198,her,0
P02,voicemail-neg.text.1,neg,199,to,0
P02,voicemail-neg.text.1,neg,200,make,169
P02,voicemail-neg.text.1,neg,201,a,0
P02,voicemail-neg.text.1,neg,202,wrong,219
P02,voicemail-neg.text.1,neg,203,move.,185
P02,voicemail-neg.text.1,neg,204,She,0
P02,voicemail-neg.text.1,neg,205,started,691
P02,voicemail-neg.text.1,neg,206,to,0
P02,voicemail-neg.text.1,neg,207,vary,0
P02,voicemail-neg.text.1,neg,208,her,393
P02,voicemail-neg.text.1,neg,209,"routine,",540
P02,voicemail-neg.text.1,neg,210,taking,326
P02,voicemail-neg.text.1,neg,211,different,231
P02,voicemail-neg.text.1,neg,212,routes,190
P02,voicemail-neg.text.1,neg,213,to,0
P02,voicemail-neg.text.1,neg,214,work,425
P02,voicemail-neg.text.1,neg,215,and,236
P02,voicemail-neg.text.1,neg,216,changing,282
P02,voicemail-neg.text.1,neg,217,her,178
P02,voicemail-neg.text.1,neg,218,daily,259
P02,voicemail-neg.text.1,neg,219,habits.,426
P02,voicemail-neg.text.1,neg,220,But,423
P02,delayed-zero.text.0,zero,0,Delayed,471
P02,delayed-zero.text.0,zero,1,Flight,1429
P02,delayed-zero.text.0,zero,2,As,0
P02,delayed-zero.text.0,zero,3,the,365
P02,delayed-zero.text.0,zero,4,storm,477
P02,delayed-zero.text.0,zero,5,rolled,231
P02,delayed-zero.text.0,zero,6,"in,",282
P02,delayed-zero.text.0,zero,7,the,272
P02,delayed-zero.text.0,zero,8,airport's,537
P02,delayed-zero.text.0,zero,9,fluorescent,465
P02,delayed-zero.text.0,zero,10,lights,208
P02,delayed-zero.text.0,zero,11,flickered,838
P02,delayed-zero.text.0,zero,12,and,355
P02,delayed-zero.text.0,zero,13,"dimmed,",279
P02,delayed-zero.text.0,zero,14,casting,686
P02,delayed-zero.text.0,zero,15,an,0
P02,delayed-zero.text.0,zero,16,eerie,680
P02,delayed-zero.text.0,zero,17,glow,420
P02,delayed-zero.text.0,zero,18,over,216
P02,delayed-zero.text.0,zero,19,the,259
P02,delayed-zero.text.0,zero,20,crowded,297
P02,delayed-zero.text.0,zero,21,terminal.,326
P02,delayed-zero.text.0,zero,22,Rachel,434
P02,delayed-zero.text.0,zero,23,huddled,144
P02,delayed-zero.text.0,zero,24,in,143
P02,delayed-zero.text.0,zero,25,her,295
P02,delayed-zero.text.0,zero,26,"jacket,",0
P02,delayed-zero.text.0,zero,27,her,835
P02,delayed-zero.text.0,zero,28,eyes,225
P02,delayed-zero.text.0,zero,29,fixed,444
P02,delayed-zero.text.0,zero,30,on,146
P02,delayed-zero.text.0,zero,31,the,248
P02,delayed-zero.text.0,zero,32,departures,829
P02,delayed-zero.text.0,zero,33,board,328
P02,delayed-zero.text.0,zero,34,as,381
P02,delayed-zero.text.0,zero,35,she,0
P02,delayed-zero.text.0,zero,36,checked,518
P02,delayed-zero.text.0,zero,37,her,291
P02,delayed-zero.text.0,zero,38,phone,243
P02,delayed-zero.text.0,zero,39,for,332
P02,delayed-zero.text.0,zero,40,what,173
P02,delayed-zero.text.0,zero,41,felt,0
P02,delayed-zero.text.0,zero,42,like,330
P02,delayed-zero.text.0,zero,43,the,274
P02,delayed-zero.text.0,zero,44,hundredth,478
P02,delayed-zero.text.0,zero,45,time.,845
P02,delayed-zero.text.0,zero,46,Her,365
P02,delayed-zero.text.0,zero,47,flight,336
P02,delayed-zero.text.0,zero,48,to,0
P02,delayed-zero.text.0,zero,49,Chicago,122
P02,delayed-zero.text.0,zero,50,had,272
P02,delayed-zero.text.0,zero,51,been,0
P02,delayed-zero.text.0,zero,52,delayed,459
P02,delayed-zero.text.0,zero,53,for,0
P02,delayed-zero.text.0,zero,54,the,263
P02,delayed-zero.text.0,zero,55,third,263
P02,delayed-zero.text.0,zero,56,"time,",123
P02,delayed-zero.text.0,zero,57,and,0
P02,delayed-zero.text.0,zero,58,she,235
P02,delayed-zero.text.0,zero,59,was,172
P02,delayed-zero.text.0,zero,60,starting,171
P02,delayed-zero.text.0,zero,61,to,377
P02,delayed-zero.text.0,zero,62,lose,241
P02,delayed-zero.text.0,zero,63,hope.,100
P02,delayed-zero.text.0,zero,64,Across,362
P02,delayed-zero.text.0,zero,65,from,278
P02,delayed-zero.text.0,zero,66,"her,",613
P02,delayed-zero.text.0,zero,67,a,0
P02,delayed-zero.text.0,zero,68,man,275
P02,delayed-zero.text.0,zero,69,sat,449
P02,delayed-zero.text.0,zero,70,with,0
P02,delayed-zero.text.0,zero,71,his,243
P02,delayed-zero.text.0,zero,72,head,337
P02,delayed-zero.text.0,zero,73,in,0
P02,delayed-zero.text.0,zero,74,his,615
P02,delayed-zero.text.0,zero,75,"hands,",243
P02,delayed-zero.text.0,zero,76,his,203
P02,delayed-zero.text.0,zero,77,dark,328
P02,delayed-zero.text.0,zero,78,hair,371
P02,delayed-zero.text.0,zero,79,mussed,472
P02,delayed-zero.text.0,zero,80,and,391
P02,delayed-zero.text.0,zero,81,his,339
P02,delayed-zero.text.0,zero,82,eyes,0
P02,delayed-zero.text.0,zero,83,red-rimmed,962
P02,delayed-zero.text.0,zero,84,from,235
P02,delayed-zero.text.0,zero,85,lack,303
P02,delayed-zero.text.0,zero,86,of,0
P02,delayed-zero.text.0,zero,87,sleep.,240
P02,delayed-zero.text.0,zero,88,He,0
P02,delayed-zero.text.0,zero,89,looked,400
P02,delayed-zero.text.0,zero,90,like,0
P02,delayed-zero.text.0,zero,91,he'd,448
P02,delayed-zero.text.0,zero,92,been,231
P02,delayed-zero.text.0,zero,93,up,0
P02,delayed-zero.text.0,zero,94,all,249
P02,delayed-zero.text.0,zero,95,"night,",0
P02,delayed-zero.text.0,zero,96,and,139
P02,delayed-zero.text.0,zero,97,Rachel,161
P02,delayed-zero.text.0,zero,98,couldn't,347
P02,delayed-zero.text.0,zero,99,help,272
P02,delayed-zero.text.0,zero,100,but,0
P02,delayed-zero.text.0,zero,101,feel,219
P02,delayed-zero.text.0,zero,102,a,280
P02,delayed-zero.text.0,zero,103,pang,344
P02,delayed-zero.text.0,zero,104,of,0
P02,delayed-zero.text.0,zero,105,sympathy,567
P02,delayed-zero.text.0,zero,106,for,319
P02,delayed-zero.text.0,zero,107,him.,0
P02,goldfish-neg.text.3,neg,376,the,0
P02,goldfish-neg.text.3,neg,377,room,205
P02,goldfish-neg.text.3,neg,378,were,0
P02,goldfish-neg.text.3,neg,379,growing,346
P02,goldfish-neg.text.3,neg,380,at,0
P02,goldfish-neg.text.3,neg,381,an,365
P02,goldfish-neg.text.3,neg,382,alarming,197
P02,goldfish-neg.text.3,neg,383,"rate,",0
P02,goldfish-neg.text.3,neg,384,and,214
P02,goldfish-neg.text.3,neg,385,the,199
P02,goldfish-neg.text.3,neg,386,air,0
P02,goldfish-neg.text.3,neg,387,was,265
P02,goldfish-neg.text.3,neg,388,filled,187
P02,goldfish-neg.text.3,neg,389,with,0
P02,goldfish-neg.text.3,neg,390,the,188
P02,goldfish-neg.text.3,neg,391,sweet,174
P02,goldfish-neg.text.3,neg,392,scent,0
P02,goldfish-neg.text.3,neg,393,of,305
P02,goldfish-neg.text.3,neg,394,blooming,345
P02,goldfish-neg.text.3,neg,395,flowers.,183
P02,goldfish-neg.text.3,neg,396,It,286
P02,goldfish-neg.text.3,neg,397,was,277
P02,goldfish-neg.text.3,neg,398,as,0
P02,goldfish-neg.text.3,neg,399,if,0
P02,goldfish-neg.text.3,neg,400,Finley's,325
P02,goldfish-neg.text.3,neg,401,wish,0
P02,goldfish-neg.text.3,neg,402,had,199
P02,goldfish-neg.text.3,neg,403,brought,702
P02,goldfish-neg.text.3,neg,404,new,143
P02,goldfish-neg.text.3,neg,405,life,0
P02,goldfish-neg.text.3,neg,406,to,240
P02,goldfish-neg.text.3,neg,407,the,0
P02,goldfish-neg.text.3,neg,408,world,315
P02,goldfish-neg.text.3,neg,409,around,278
P02,goldfish-neg.text.3,neg,410,her.,0
P02,goldfish-neg.text.3,neg,411,And,0
P02,goldfish-neg.text.3,neg,412,"then,",389
P02,goldfish-neg.text.3,neg,413,one,0
P02,goldfish-neg.text.3,neg,414,"morning,",266
P02,goldfish-neg.text.3,neg,415,Lily,0
P02,goldfish-neg.text.3,neg,416,woke,659
P02,goldfish-neg.text.3,neg,417,up,0
P02,goldfish-neg.text.3,neg,418,to,289
P02,goldfish-neg.text.3,neg,419,find,261
P02,goldfish-neg.text.3,neg,420,a,0
P02,goldfish-neg.text.3,neg,421,small,342
P02,goldfish-neg.text.3,neg,422,note,252
P02,goldfish-neg.text.3,neg,423,on,323
P02,goldfish-neg.text.3,neg,424,her,165
P02,goldfish-neg.text.3,neg,425,bedside,398
P02,goldfish-neg.text.3,neg,426,table.,233
P02,goldfish-neg.text.3,neg,427,It,0
P02,goldfish-neg.text.3,neg,428,was,180
P02,goldfish-neg.text.3,neg,429,the,0
P02,goldfish-neg.text.3,neg,430,same,385
P02,goldfish-neg.text.3,neg,431,note,137
P02,goldfish-neg.text.3,neg,432,she,294
P02,goldfish-neg.text.3,neg,433,had,0
P02,goldfish-neg.text.3,neg,434,seen,289
P02,goldfish-neg.text.3,neg,435,on,173
P02,goldfish-neg.text.3,neg,436,the,225
P02,goldfish-neg.text.3,neg,437,edge,0
P02,goldfish-neg.text.3,neg,438,of,240
P02,goldfish-neg.text.3,neg,439,the,0
P02,goldfish-neg.text.3,neg,440,"tank,",571
P02,goldfish-neg.text.3,neg,441,but,0
P02,goldfish-neg.text.3,neg,442,this,313
P02,goldfish-neg.text.3,neg,443,"time,",123
P02,goldfish-neg.text.3,neg,444,it,0
P02,goldfish-neg.text.3,neg,445,had,229
P02,goldfish-neg.text.3,neg,446,a,0
P02,goldfish-neg.text.3,neg,447,new,183
P02,goldfish-neg.text.3,neg,448,message:,312
P02,goldfish-neg.text.3,neg,449,"""I'm",199
P02,goldfish-neg.text.3,neg,450,not,295
P02,goldfish-neg.text.3,neg,451,just,243
P02,goldfish-neg.text.3,neg,452,a,0
P02,goldfish-neg.text.3,neg,453,"fish,",256
P02,goldfish-neg.text.3,neg,454,I'm,0
P02,goldfish-neg.text.3,neg,455,the,193
P02,goldfish-neg.text.3,neg,456,key,0
P02,goldfish-neg.text.3,neg,457,to,250
P02,goldfish-neg.text.3,neg,458,a,0
P02,goldfish-neg.text.3,neg,459,new,454
P02,goldfish-neg.text.3,neg,460,"world.""",0
P02,goldfish-neg.text.3,neg,461,As,0
P02,goldfish-neg.text.3,neg,462,Lily,357
P02,goldfish-neg.text.3,neg,463,looked,395
P02,goldfish-neg.text.3,neg,464,at,251
P02,goldfish-neg.text.3,neg,465,the,0
P02,goldfish-neg.text.3,neg,466,"note,",252
P02,goldfish-neg.text.3,neg,467,she,313
P02,goldfish-neg.text.3,neg,468,realized,178
P02,goldfish-neg.text.3,neg,469,that,309
P02,goldfish-neg.text.3,neg,470,Finley's,161
P02,goldfish-neg.text.3,neg,471,wish,0
P02,goldfish-neg.text.3,neg,472,had,157
P02,goldfish-neg.text.3,neg,473,been,404
P02,goldfish-neg.text.3,neg,474,more,707
P02,goldfish-neg.text.3,neg,475,than,246
P02,goldfish-neg.text.3,neg,476,just,0
P02,goldfish-neg.text.3,neg,477,a,0
P02,goldfish-neg.text.3,neg,478,simple,272
P02,goldfish-neg.text.3,neg,479,wish,269
P02,goldfish-neg.text.3,neg,480,-,0
P02,goldfish-neg.text.3,neg,481,it,0
P02,goldfish-neg.text.3,neg,482,had,293
P02,goldfish-neg.text.3,neg,483,been,187
P02,goldfish-neg.text.3,neg,484,a,0
P02,goldfish-neg.text.3,neg,485,doorway,273
P02,goldfish-neg.text.3,neg,486,to,0
P02,goldfish-neg.text.3,neg,487,a,0
P02,goldfish-neg.text.3,neg,488,new,318
P02,goldfish-neg.text.3,neg,489,reality.,341
P02,goldfish-neg.text.3,neg,490,And,0
P02,goldfish-neg.text.3,neg,491,as,217
P02,goldfish-neg.text.3,neg,492,she,509
P02,goldfish-neg.text.3,neg,493,looked,255
P02,goldfish-neg.text.3,neg,494,at,147
P02,goldfish-neg.text.3,neg,495,the,492
P02,goldfish-neg.text.3,neg,496,"tank,",0
P02,goldfish-neg.text.3,neg,497,she,0
P02,goldfish-neg.text.3,neg,498,knew,451
P02,goldfish-neg.text.3,neg,499,that,194
P02,goldfish-neg.text.3,neg,500,she,314
P02,goldfish-neg.text.3,neg,501,would,124
P02,goldfish-neg.text.3,neg,502,never,224
P02,goldfish-neg.text.3,neg,503,be,0
P02,goldfish-neg.text.3,neg,504,able,207
P02,goldfish-neg.text.3,neg,505,to,210
P02,goldfish-neg.text.3,neg,506,go,0
P02,goldfish-neg.text.3,neg,507,back,263
P02,goldfish-neg.text.3,neg,508,to,0
P02,goldfish-neg.text.3,neg,509,the,252
P02,goldfish-neg.text.3,neg,510,way,296
P02,goldfish-neg.text.3,neg,511,things,0
P02,goldfish-neg.text.3,neg,512,were,187
P02,goldfish-neg.text.3,neg,513,before.,199
P02,goldfish-neg.naturalness,neg,0,How,0
P02,goldfish-neg.naturalness,neg,1,natural,149
P02,goldfish-neg.naturalness,neg,2,and,0
P02,goldfish-neg.naturalness,neg,3,fluent,218
P02,goldfish-neg.naturalness,neg,4,was,376
P02,goldfish-neg.naturalness,neg,5,the,0
P02,goldfish-neg.naturalness,neg,6,writing,0
P02,goldfish-neg.naturalness,neg,7,style,204
P02,goldfish-neg.naturalness,neg,8,in,0
P02,goldfish-neg.naturalness,neg,9,this,136
P02,goldfish-neg.naturalness,neg,10,text?,239
P02,goldfish-neg.naturalness,neg,11,4,0
P02,goldfish-neg.naturalness,neg,12,–,0
P02,goldfish-neg.naturalness,neg,13,very,0
P02,goldfish-neg.naturalness,neg,14,natural,0
P02,goldfish-neg.naturalness,neg,15,3,0
P02,goldfish-neg.naturalness,neg,16,–,0
P02,goldfish-neg.naturalness,neg,17,rather,0
P02,goldfish-neg.naturalness,neg,18,natural,0
P02,goldfish-neg.naturalness,neg,19,2,0
P02,goldfish-neg.naturalness,neg,20,–,0
P02,goldfish-neg.naturalness,neg,21,rather,679
P02,goldfish-neg.naturalness,neg,22,unnatural,843
P02,goldfish-neg.naturalness,neg,23,1,0
P02,goldfish-neg.naturalness,neg,24,–,0
P02,goldfish-neg.naturalness,neg,25,very,0
P02,goldfish-neg.naturalness,neg,26,unnatural,0
P02,prize-zero.text.2,zero,228,staring,191
P02,prize-zero.text.2,zero,229,at,228
P02,prize-zero.text.2,zero,230,"her,",0
P02,prize-zero.text.2,zero,231,but,203
P02,prize-zero.text.2,zero,232,not,202
P02,prize-zero.text.2,zero,233,in,110
P02,prize-zero.text.2,zero,234,a,238
P02,prize-zero.text.2,zero,235,celebratory,217
P02,prize-zero.text.2,zero,236,way.,160
P02,prize-zero.text.2,zero,237,They,237
