time,stimulus,pixel_x,pixel_y,pupil
1413983,breakfast-neg.text.2,527.4,103.5,328.0
1413984,breakfast-neg.text.2,527.3,103.31,328.0
1413985,breakfast-neg.text.2,527.5,103.4,329.0
1413986,breakfast-neg.text.2,527.5,103.7,329.0
1413987,breakfast-neg.text.2,527.4,104.2,329.0
1413988,breakfast-neg.text.2,527.2,104.41,329.0
1413989,breakfast-neg.text.2,527.5,104.6,330.0
1413990,breakfast-neg.text.2,527.8,104.39,330.0
1413991,breakfast-neg.text.2,528.2,103.98,330.0
1413992,breakfast-neg.text.2,528.1,103.78,331.0
1413993,breakfast-neg.text.2,528.3,103.77,331.0
1413994,breakfast-neg.text.2,528.6,103.86,330.0
1413995,breakfast-neg.text.2,528.8,103.86,329.0
1413996,breakfast-neg.text.2,528.7,103.96,329.0
1413997,breakfast-neg.text.2,528.5,104.07,329.0
1413998,breakfast-neg.text.2,528.3,104.17,329.0
1413999,breakfast-neg.text.2,528.2,104.18,330.0
1414000,breakfast-neg.text.2,528.1,104.08,330.0
1414001,breakfast-neg.text.2,527.9,104.28,330.0
1414002,breakfast-neg.text.2,527.7,104.39,330.0
1414003,breakfast-neg.text.2,527.5,104.5,330.0
1414004,breakfast-neg.text.2,527.9,104.48,330.0
1414005,breakfast-neg.text.2,528.2,104.47,330.0
1414006,breakfast-neg.text.2,528.4,104.67,329.0
1414007,breakfast-neg.text.2,528.0,104.88,329.0
1414008,breakfast-neg.text.2,527.7,104.99,328.0
1414009,breakfast-neg.text.2,527.5,104.8,328.0
1414010,breakfast-neg.text.2,527.6,104.39,329.0
1414011,breakfast-neg.text.2,527.6,104.19,330.0
1414012,breakfast-neg.text.2,527.6,104.0,331.0
1414013,breakfast-neg.text.2,527.5,104.4,331.0
1414014,breakfast-neg.text.2,527.4,104.8,330.0
1414015,breakfast-neg.text.2,527.2,105.31,330.0
1414016,breakfast-neg.text.2,527.2,105.41,330.0
1414017,breakfast-neg.text.2,527.6,105.39,329.0
1414018,breakfast-neg.text.2,528.0,105.28,329.0
1414019,breakfast-neg.text.2,528.4,104.87,329.0
1414020,breakfast-neg.text.2,528.2,104.47,329.0
1414021,breakfast-neg.text.2,528.0,104.28,329.0
1414022,breakfast-neg.text.2,527.6,104.29,329.0
1414023,breakfast-neg.text.2,527.5,104.3,329.0
1414024,breakfast-neg.text.2,527.4,104.2,329.0
1414025,breakfast-neg.text.2,527.4,104.3,329.0
1414026,breakfast-neg.text.2,527.2,104.31,328.0
1414027,breakfast-neg.text.2,527.0,104.41,329.0
1414028,breakfast-neg.text.2,526.8,104.52,330.0
1414029,breakfast-neg.text.2,526.8,104.42,331.0
1414030,breakfast-neg.text.2,526.8,104.32,330.0
1414031,breakfast-neg.text.2,526.8,104.12,329.0
1414032,breakfast-neg.text.2,526.9,104.12,329.0
1414033,breakfast-neg.text.2,527.1,104.11,329.0
1414034,breakfast-neg.text.2,527.3,104.4,329.0
1414035,breakfast-neg.text.2,527.4,104.8,328.0
1414036,breakfast-neg.text.2,527.3,105.0,328.0
1414037,breakfast-neg.text.2,527.2,105.01,328.0
1414038,breakfast-neg.text.2,527.1,104.91,328.0
1414039,breakfast-neg.text.2,527.0,104.81,328.0
1414040,breakfast-neg.text.2,527.1,104.61,328.0
1414041,breakfast-neg.text.2,527.1,104.61,328.0
1414042,breakfast-neg.text.2,527.4,104.5,328.0
1414043,breakfast-neg.text.2,527.6,104.59,328.0
1414044,breakfast-neg.text.2,527.8,104.59,328.0
1414045,breakfast-neg.text.2,528.0,104.78,328.0
1414046,breakfast-neg.text.2,528.1,104.88,328.0
1414047,breakfast-neg.text.2,528.3,104.87,328.0
1414048,breakfast-neg.text.2,528.3,104.87,328.0
1414049,breakfast-neg.text.2,528.3,104.97,328.0
1414050,breakfast-neg.text.2,528.3,105.17,328.0
1414051,breakfast-neg.text.2,528.3,105.37,328.0
1414052,breakfast-neg.text.2,528.2,105.27,328.0
1414053,breakfast-neg.text.2,528.0,104.98,328.0
1414054,breakfast-neg.text.2,527.8,104.69,329.0
1414055,breakfast-neg.text.2,527.6,104.69,329.0
1414056,breakfast-neg.text.2,527.4,104.9,330.0
1414057,breakfast-neg.text.2,527.2,105.11,330.0
1414058,breakfast-neg.text.2,527.1,105.11,329.0
1414059,breakfast-neg.text.2,527.2,104.91,328.0
1414060,breakfast-neg.text.2,527.3,104.7,328.0
1414061,breakfast-neg.text.2,527.5,104.7,328.0
1414062,breakfast-neg.text.2,527.5,104.8,328.0
1414063,breakfast-neg.text.2,527.2,104.91,328.0
1414064,breakfast-neg.text.2,526.9,104.82,329.0
1414065,breakfast-neg.text.2,526.8,104.72,329.0
1414066,breakfast-neg.text.2,527.0,104.91,329.0
1414067,breakfast-neg.text.2,527.1,105.11,329.0
1414068,breakfast-neg.text.2,527.0,105.31,328.0
1414069,breakfast-neg.text.2,526.7,105.62,328.0
1414070,breakfast-neg.text.2,526.5,105.93,328.0
1414071,breakfast-neg.text.2,526.5,106.33,328.0
1414072,breakfast-neg.text.2,526.8,106.02,328.0
1414073,breakfast-neg.text.2,527.1,105.61,328.0
1414074,breakfast-neg.text.2,527.2,105.21,328.0
1414075,breakfast-neg.text.2,527.2,105.21,328.0
1414076,breakfast-neg.text.2,527.2,105.01,328.0
1414077,breakfast-neg.text.2,527.3,104.8,328.0
1414078,breakfast-neg.text.2,527.2,105.11,329.0
1414079,breakfast-neg.text.2,527.2,105.51,330.0
1414080,breakfast-neg.text.2,527.3,106.0,331.0
1414081,breakfast-neg.text.2,527.3,106.1,331.0
1414082,breakfast-neg.text.2,527.5,106.1,330.0
1414083,breakfast-neg.text.2,527.7,105.99,330.0
1414084,breakfast-neg.text.2,527.9,105.88,330.0
1414085,breakfast-neg.text.2,527.8,105.89,330.0
1414086,breakfast-neg.text.2,527.6,105.89,330.0
1414087,breakfast-neg.text.2,527.3,106.0,330.0
1414088,breakfast-neg.text.2,527.0,106.01,330.0
1414089,breakfast-neg.text.2,526.9,105.82,330.0
1414090,breakfast-neg.text.2,527.0,105.61,330.0
1414091,breakfast-neg.text.2,527.3,105.5,330.0
1414092,breakfast-neg.text.2,527.6,105.69,331.0
1414093,breakfast-neg.text.2,527.8,105.89,331.0
1414094,breakfast-neg.text.2,527.7,105.89,331.0
1414095,breakfast-neg.text.2,527.7,105.99,331.0
1414096,breakfast-neg.text.2,528.3,106.07,331.0
1414097,breakfast-neg.text.2,528.8,106.15,331.0
1414098,breakfast-neg.text.2,528.9,106.05,331.0
1414099,breakfast-neg.text.2,528.5,105.86,331.0
1414100,breakfast-neg.text.2,528.1,105.78,331.0
1414101,breakfast-neg.text.2,527.8,105.79,331.0
1414102,breakfast-neg.text.2,527.5,105.8,331.0
1414103,breakfast-neg.text.2,527.4,105.8,331.0
1414104,breakfast-neg.text.2,527.5,105.8,331.0
1414105,breakfast-neg.text.2,527.6,105.79,331.0
1414106,breakfast-neg.text.2,527.7,105.79,331.0
1414107,breakfast-neg.text.2,527.7,105.89,331.0
1414108,breakfast-neg.text.2,527.7,105.99,331.0
1414109,breakfast-neg.text.2,527.9,106.08,331.0
1414110,breakfast-neg.text.2,528.0,106.18,331.0
1414111,breakfast-neg.text.2,527.6,106.09,331.0
1414112,breakfast-neg.text.2,527.1,105.91,331.0
1414113,breakfast-neg.text.2,526.7,105.72,331.0
1414114,breakfast-neg.text.2,526.7,105.72,331.0
1414115,breakfast-neg.text.2,526.8,105.72,331.0
1414116,breakfast-neg.text.2,526.9,105.82,330.0
1414117,breakfast-neg.text.2,527.2,105.91,330.0
1414118,breakfast-neg.text.2,527.5,106.1,330.0
1414119,breakfast-neg.text.2,527.8,106.19,330.0
1414120,breakfast-neg.text.2,527.9,106.28,330.0
1414121,breakfast-neg.text.2,527.8,106.29,330.0
1414122,breakfast-neg.text.2,527.7,106.29,331.0
1414123,breakfast-neg.text.2,527.8,106.39,331.0
1414124,breakfast-neg.text.2,527.7,106.49,331.0
1414125,breakfast-neg.text.2,527.7,106.39,331.0
1414126,breakfast-neg.text.2,527.7,106.19,331.0
1414127,breakfast-neg.text.2,527.8,105.99,331.0
1414128,breakfast-neg.text.2,527.8,106.19,330.0
1414129,breakfast-neg.text.2,527.5,106.2,331.0
1414130,breakfast-neg.text.2,527.3,106.3,331.0
1414131,breakfast-neg.text.2,527.1,106.11,332.0
1414132,breakfast-neg.text.2,527.2,106.01,333.0
1414133,breakfast-neg.text.2,527.6,105.99,334.0
1414134,breakfast-neg.text.2,529.1,106.55,333.0
1414135,breakfast-neg.text.2,532.0,107.28,332.0
1414136,breakfast-neg.text.2,537.0,108.61,330.0
1414137,breakfast-neg.text.2,542.8,109.71,329.0
1414138,breakfast-neg.text.2,548.7,111.01,328.0
1414139,breakfast-neg.text.2,555.0,110.05,330.0
1414140,breakfast-neg.text.2,560.8,108.62,332.0
1414141,breakfast-neg.text.2,567.0,107.05,332.0
1414142,breakfast-neg.text.2,574.2,105.14,332.0
1414143,breakfast-neg.text.2,582.5,102.48,332.0
1414144,breakfast-neg.text.2,589.9,100.08,332.0
1414145,breakfast-neg.text.2,595.7,97.57,332.0
1414146,breakfast-neg.text.2,600.3,95.82,332.0
1414147,breakfast-neg.text.2,605.0,93.0,333.0
1414148,breakfast-neg.text.2,608.1,90.61,331.0
1414149,breakfast-neg.text.2,609.9,88.67,329.0
1414150,breakfast-neg.text.2,610.6,88.07,326.0
1414151,breakfast-neg.text.2,611.3,87.25,325.0
1414152,breakfast-neg.text.2,611.7,86.42,325.0
1414153,breakfast-neg.text.2,612.0,85.68,325.0
1414154,breakfast-neg.text.2,611.9,85.68,324.0
1414155,breakfast-neg.text.2,611.8,85.67,324.0
1414156,breakfast-neg.text.2,611.6,85.88,324.0
1414157,breakfast-neg.text.2,611.4,86.08,325.0
1414158,breakfast-neg.text.2,611.4,86.19,326.0
1414159,breakfast-neg.text.2,611.4,86.19,327.0
1414160,breakfast-neg.text.2,611.0,86.17,327.0
1414161,breakfast-neg.text.2,610.5,86.25,326.0
1414162,breakfast-neg.text.2,609.9,86.22,325.0
1414163,breakfast-neg.text.2,609.9,86.22,325.0
1414164,breakfast-neg.text.2,609.8,86.32,325.0
1414165,breakfast-neg.text.2,609.5,86.52,326.0
1414166,breakfast-neg.text.2,609.3,86.51,328.0
1414167,breakfast-neg.text.2,610.0,87.18,329.0
1414168,breakfast-neg.text.2,610.9,87.66,328.0
1414169,breakfast-neg.text.2,611.2,88.1,327.0
1414170,breakfast-neg.text.2,610.8,88.19,326.0
1414171,breakfast-neg.text.2,610.0,88.36,326.0
1414172,breakfast-neg.text.2,609.6,88.44,327.0
1414173,breakfast-neg.text.2,609.5,88.44,327.0
1414174,breakfast-neg.text.2,609.8,88.24,328.0
1414175,breakfast-neg.text.2,610.0,88.14,328.0
1414176,breakfast-neg.text.2,610.1,88.04,328.0
1414177,breakfast-neg.text.2,610.0,88.04,328.0
1414178,breakfast-neg.text.2,610.0,88.04,328.0
1414179,breakfast-neg.text.2,610.0,87.93,328.0
1414180,breakfast-neg.text.2,610.1,87.83,328.0
1414181,breakfast-neg.text.2,610.2,87.73,328.0
1414182,breakfast-neg.text.2,610.2,87.73,327.0
1414183,breakfast-neg.text.2,610.2,87.83,328.0
1414184,breakfast-neg.text.2,610.3,87.84,329.0
1414185,breakfast-neg.text.2,610.4,87.74,330.0
1414186,breakfast-neg.text.2,610.4,87.52,330.0
1414187,breakfast-neg.text.2,610.3,87.52,330.0
1414188,breakfast-neg.text.2,610.1,87.83,328.0
1414189,breakfast-neg.text.2,610.2,88.05,327.0
1414190,breakfast-neg.text.2,610.4,88.06,325.0
1414191,breakfast-neg.text.2,610.6,87.85,326.0
1414192,breakfast-neg.text.2,610.7,87.75,326.0
1414193,breakfast-neg.text.2,610.7,87.86,326.0
1414194,breakfast-neg.text.2,610.7,87.97,327.0
1414195,breakfast-neg.text.2,610.7,87.97,328.0
1414196,breakfast-neg.text.2,610.7,87.86,329.0
1414197,breakfast-neg.text.2,610.7,87.86,330.0
1414198,breakfast-neg.text.2,610.7,87.97,330.0
1414199,breakfast-neg.text.2,610.7,87.97,330.0
1414200,breakfast-neg.text.2,610.7,87.97,330.0
1414201,breakfast-neg.text.2,610.6,87.96,330.0
1414202,breakfast-neg.text.2,610.5,87.96,330.0
1414203,breakfast-neg.text.2,610.4,88.06,330.0
1414204,breakfast-neg.text.2,610.4,88.06,328.0
1414205,breakfast-neg.text.2,610.3,87.95,327.0
1414206,breakfast-neg.text.2,610.2,87.83,327.0
1414207,breakfast-neg.text.2,610.0,87.61,327.0
1414208,breakfast-neg.text.2,610.3,87.84,328.0
1414209,breakfast-neg.text.2,610.5,88.06,329.0
1414210,breakfast-neg.text.2,610.7,87.97,330.0
1414211,breakfast-neg.text.2,610.6,87.64,330.0
1414212,breakfast-neg.text.2,610.4,87.2,329.0
1414213,breakfast-neg.text.2,610.1,87.19,330.0
1414214,breakfast-neg.text.2,609.8,87.71,330.0
1414215,breakfast-neg.text.2,609.9,88.14,331.0
1414216,breakfast-neg.text.2,610.1,88.15,331.0
1414217,breakfast-neg.text.2,610.3,87.73,331.0
1414218,breakfast-neg.text.2,610.3,87.95,331.0
1414219,breakfast-neg.text.2,610.4,88.48,331.0
1414220,breakfast-neg.text.2,610.6,88.82,330.0
1414221,breakfast-neg.text.2,610.8,88.61,329.0
1414222,breakfast-neg.text.2,610.9,88.51,329.0
1414223,breakfast-neg.text.2,611.2,88.42,328.0
1414224,breakfast-neg.text.2,611.5,88.43,329.0
1414225,breakfast-neg.text.2,611.7,88.45,329.0
1414226,breakfast-neg.text.2,611.6,88.23,329.0
1414227,breakfast-neg.text.2,611.5,88.11,330.0
1414228,breakfast-neg.text.2,611.5,88.01,330.0
1414229,breakfast-neg.text.2,611.6,87.58,331.0
1414230,breakfast-neg.text.2,611.7,87.16,331.0
1414231,breakfast-neg.text.2,611.7,86.95,331.0
1414232,breakfast-neg.text.2,611.7,87.06,330.0
1414233,breakfast-neg.text.2,612.0,86.96,329.0
1414234,breakfast-neg.text.2,612.3,86.87,329.0
1414235,breakfast-neg.text.2,612.6,86.67,329.0
1414236,breakfast-neg.text.2,612.4,86.77,329.0
1414237,breakfast-neg.text.2,612.2,86.87,329.0
1414238,breakfast-neg.text.2,612.0,87.18,328.0
1414239,breakfast-neg.text.2,612.1,87.4,328.0
1414240,breakfast-neg.text.2,612.5,87.31,329.0
1414241,breakfast-neg.text.2,612.9,87.65,329.0
1414242,breakfast-neg.text.2,613.3,87.89,329.0
1414243,breakfast-neg.text.2,613.2,88.42,328.0
1414244,breakfast-neg.text.2,613.0,88.51,329.0
1414245,breakfast-neg.text.2,612.9,88.61,331.0
1414246,breakfast-neg.text.2,612.8,88.61,332.0
1414247,breakfast-neg.text.2,612.7,88.71,331.0
1414248,breakfast-neg.text.2,612.7,88.71,331.0
1414249,breakfast-neg.text.2,612.7,88.71,331.0
1414250,breakfast-neg.text.2,612.9,88.51,329.0
1414251,breakfast-neg.text.2,613.2,88.2,328.0
1414252,breakfast-neg.text.2,613.2,87.77,327.0
1414253,breakfast-neg.text.2,613.0,87.44,328.0
1414254,breakfast-neg.text.2,612.8,87.86,328.0
1414255,breakfast-neg.text.2,612.9,88.29,328.0
1414256,breakfast-neg.text.2,612.9,88.61,327.0
1414257,breakfast-neg.text.2,613.0,88.51,327.0
1414258,breakfast-neg.text.2,613.0,88.62,327.0
1414259,breakfast-neg.text.2,613.0,88.73,326.0
1414260,breakfast-neg.text.2,613.0,88.83,326.0
1414261,breakfast-neg.text.2,613.2,88.74,327.0
1414262,breakfast-neg.text.2,613.4,88.85,327.0
1414263,breakfast-neg.text.2,613.8,88.77,326.0
1414264,breakfast-neg.text.2,614.0,88.78,326.0
1414265,breakfast-neg.text.2,614.4,88.58,327.0
1414266,breakfast-neg.text.2,614.8,88.5,327.0
1414267,breakfast-neg.text.2,614.7,88.06,327.0
1414268,breakfast-neg.text.2,614.6,87.63,327.0
1414269,breakfast-neg.text.2,614.4,87.83,328.0
1414270,breakfast-neg.text.2,614.5,88.27,328.0
1414271,breakfast-neg.text.2,614.5,88.8,328.0
1414272,breakfast-neg.text.2,614.5,88.8,328.0
1414273,breakfast-neg.text.2,614.5,88.8,328.0
1414274,breakfast-neg.text.2,614.6,88.81,328.0
1414275,breakfast-neg.text.2,614.9,88.72,327.0
1414276,breakfast-neg.text.2,615.2,88.52,327.0
1414277,breakfast-neg.text.2,615.6,88.22,327.0
1414278,breakfast-neg.text.2,615.6,87.79,327.0
1414279,breakfast-neg.text.2,615.5,87.57,327.0
1414280,breakfast-neg.text.2,615.4,87.99,327.0
1414281,breakfast-neg.text.2,615.4,88.42,328.0
1414282,breakfast-neg.text.2,615.3,88.85,328.0
1414283,breakfast-neg.text.2,615.3,88.85,328.0
1414284,breakfast-neg.text.2,615.5,88.75,328.0
1414285,breakfast-neg.text.2,615.6,88.65,328.0
1414286,breakfast-neg.text.2,615.0,88.83,327.0
1414287,breakfast-neg.text.2,614.2,88.9,328.0
1414288,breakfast-neg.text.2,613.8,88.88,328.0
1414289,breakfast-neg.text.2,613.7,88.66,329.0
1414290,breakfast-neg.text.2,613.7,88.44,329.0
1414291,breakfast-neg.text.2,613.3,88.42,329.0
1414292,breakfast-neg.text.2,613.3,88.42,329.0
1414293,breakfast-neg.text.2,613.5,88.43,329.0
1414294,breakfast-neg.text.2,613.8,88.45,328.0
1414295,breakfast-neg.text.2,614.0,88.35,328.0
1414296,breakfast-neg.text.2,614.1,88.46,327.0
1414297,breakfast-neg.text.2,614.0,88.99,327.0
1414298,breakfast-neg.text.2,613.9,89.52,327.0
1414299,breakfast-neg.text.2,613.6,89.94,327.0
1414300,breakfast-neg.text.2,613.5,90.04,328.0
1414301,breakfast-neg.text.2,613.4,90.14,329.0
1414302,breakfast-neg.text.2,613.5,90.36,329.0
1414303,breakfast-neg.text.2,613.5,90.04,328.0
1414304,breakfast-neg.text.2,613.4,89.61,327.0
1414305,breakfast-neg.text.2,613.5,89.07,327.0
1414306,breakfast-neg.text.2,613.6,88.97,327.0
1414307,breakfast-neg.text.2,613.7,88.76,327.0
1414308,breakfast-neg.text.2,614.1,88.35,327.0
1414309,breakfast-neg.text.2,614.7,87.96,327.0
1414310,breakfast-neg.text.2,615.1,87.98,327.0
1414311,breakfast-neg.text.2,614.9,88.29,327.0
1414312,breakfast-neg.text.2,614.7,88.39,328.0
1414313,breakfast-neg.text.2,614.9,88.4,328.0
1414314,breakfast-neg.text.2,614.9,88.4,328.0
1414315,breakfast-neg.text.2,615.0,88.4,328.0
1414316,breakfast-neg.text.2,614.7,88.71,328.0
1414317,breakfast-neg.text.2,614.9,88.83,328.0
1414318,breakfast-neg.text.2,614.8,88.93,328.0
1414319,breakfast-neg.text.2,614.6,89.45,328.0
1414320,breakfast-neg.text.2,614.3,89.98,328.0
1414321,breakfast-neg.text.2,614.2,90.51,329.0
1414322,breakfast-neg.text.2,613.8,90.7,330.0
1414323,breakfast-neg.text.2,613.1,90.99,331.0
1414324,breakfast-neg.text.2,611.4,91.54,332.0
1414325,breakfast-neg.text.2,609.2,91.63,332.0
1414326,breakfast-neg.text.2,606.2,92.0,333.0
1414327,breakfast-neg.text.2,603.5,92.7,334.0
1414328,breakfast-neg.text.2,601.1,94.7,336.0
1414329,breakfast-neg.text.2,598.1,96.86,335.0
1414330,breakfast-neg.text.2,593.1,99.21,334.0
1414331,breakfast-neg.text.2,586.0,101.21,333.0
1414332,breakfast-neg.text.2,578.6,103.5,334.0
1414333,breakfast-neg.text.2,572.2,105.65,334.0
1414334,breakfast-neg.text.2,566.8,107.45,334.0
1414335,breakfast-neg.text.2,560.9,109.46,333.0
1414336,breakfast-neg.text.2,554.7,111.38,332.0
1414337,breakfast-neg.text.2,548.9,112.86,333.0
1414338,breakfast-neg.text.2,545.1,112.48,334.0
1414339,breakfast-neg.text.2,542.0,111.84,336.0
1414340,breakfast-neg.text.2,539.0,111.23,337.0
1414341,breakfast-neg.text.2,536.5,110.33,337.0
1414342,breakfast-neg.text.2,534.5,109.75,337.0
1414343,breakfast-neg.text.2,532.4,109.28,337.0
1414344,breakfast-neg.text.2,530.5,109.02,336.0
1414345,breakfast-neg.text.2,528.3,108.88,334.0
1414346,breakfast-neg.text.2,526.6,108.73,333.0
1414347,breakfast-neg.text.2,524.5,108.61,333.0
1414348,breakfast-neg.text.2,522.6,108.48,335.0
1414349,breakfast-neg.text.2,520.5,108.48,336.0
1414350,breakfast-neg.text.2,518.9,108.46,337.0
1414351,breakfast-neg.text.2,518.0,108.51,337.0
1414352,breakfast-neg.text.2,517.8,109.12,338.0
1414353,breakfast-neg.text.2,517.0,109.77,338.0
1414354,breakfast-neg.text.2,516.2,109.91,338.0
1414355,breakfast-neg.text.2,515.4,109.56,338.0
1414356,breakfast-neg.text.2,514.9,109.09,338.0
1414357,breakfast-neg.text.2,514.4,109.12,338.0
1414358,breakfast-neg.text.2,513.9,108.95,338.0
1414359,breakfast-neg.text.2,513.6,108.67,338.0
1414360,breakfast-neg.text.2,513.4,109.08,338.0
1414361,breakfast-neg.text.2,513.2,109.7,339.0
1414362,breakfast-neg.text.2,513.1,110.0,340.0
1414363,breakfast-neg.text.2,512.9,109.52,341.0
1414364,breakfast-neg.text.2,512.8,109.12,341.0
1414365,breakfast-neg.text.2,512.6,108.94,340.0
1414366,breakfast-neg.text.2,512.4,109.25,339.0
1414367,breakfast-neg.text.2,512.2,109.56,338.0
1414368,breakfast-neg.text.2,512.7,109.83,337.0
1414369,breakfast-neg.text.2,513.2,109.7,338.0
1414370,breakfast-neg.text.2,513.8,109.66,339.0
1414371,breakfast-neg.text.2,513.4,109.68,340.0
1414372,breakfast-neg.text.2,513.1,109.6,340.0
1414373,breakfast-neg.text.2,512.8,109.62,340.0
1414374,breakfast-neg.text.2,512.4,109.35,340.0
1414375,breakfast-neg.text.2,512.1,109.17,340.0
1414376,breakfast-neg.text.2,511.9,108.88,340.0
1414377,breakfast-neg.text.2,512.0,108.78,340.0
1414378,breakfast-neg.text.2,511.9,108.78,339.0
1414379,breakfast-neg.text.2,511.6,109.1,339.0
1414380,breakfast-neg.text.2,511.4,109.32,340.0
1414381,breakfast-neg.text.2,511.3,109.52,340.0
1414382,breakfast-neg.text.2,511.3,110.23,340.0
1414383,breakfast-neg.text.2,511.1,110.74,339.0
1414384,breakfast-neg.text.2,511.0,111.05,339.0
1414385,breakfast-neg.text.2,511.0,110.75,338.0
1414386,breakfast-neg.text.2,511.2,110.53,339.0
1414387,breakfast-neg.text.2,511.5,110.61,340.0
1414388,breakfast-neg.text.2,511.7,110.5,340.0
1414389,breakfast-neg.text.2,511.8,110.39,341.0
1414390,breakfast-neg.text.2,511.8,110.39,340.0
1414391,breakfast-neg.text.2,511.9,110.28,341.0
1414392,breakfast-neg.text.2,512.0,110.48,342.0
1414393,breakfast-neg.text.2,512.2,110.47,343.0
1414394,breakfast-neg.text.2,512.2,110.47,343.0
1414395,breakfast-neg.text.2,512.2,110.26,342.0
1414396,breakfast-neg.text.2,512.5,110.14,342.0
1414397,breakfast-neg.text.2,512.9,110.02,342.0
1414398,breakfast-neg.text.2,513.0,109.91,341.0
1414399,breakfast-neg.text.2,512.6,110.04,341.0
1414400,breakfast-neg.text.2,512.2,110.26,341.0
1414401,breakfast-neg.text.2,511.9,110.59,341.0
1414402,breakfast-neg.text.2,511.4,110.72,341.0
1414403,breakfast-neg.text.2,510.3,110.8,340.0
1414404,breakfast-neg.text.2,509.4,110.86,339.0
1414405,breakfast-neg.text.2,507.7,110.69,338.0
1414406,breakfast-neg.text.2,506.7,110.37,338.0
1414407,breakfast-neg.text.2,504.5,110.05,338.0
1414408,breakfast-neg.text.2,502.5,109.92,338.0
1414409,breakfast-neg.text.2,499.7,109.97,338.0
1414410,breakfast-neg.text.2,497.6,110.17,339.0
1414411,breakfast-neg.text.2,496.3,110.39,339.0
1414412,breakfast-neg.text.2,495.8,110.44,339.0
1414413,breakfast-neg.text.2,495.7,110.35,339.0
1414414,breakfast-neg.text.2,495.6,110.06,339.0
1414415,breakfast-neg.text.2,495.5,109.77,339.0
1414416,breakfast-neg.text.2,495.4,109.68,339.0
1414417,breakfast-neg.text.2,495.4,109.68,339.0
1414418,breakfast-neg.text.2,495.7,109.65,339.0
1414419,breakfast-neg.text.2,496.0,109.92,340.0
1414420,breakfast-neg.text.2,496.4,110.28,340.0
1414421,breakfast-neg.text.2,496.7,110.66,339.0
1414422,breakfast-neg.text.2,497.1,110.42,338.0
1414423,breakfast-neg.text.2,497.4,110.08,338.0
1414424,breakfast-neg.text.2,497.4,109.58,338.0
1414425,breakfast-neg.text.2,497.4,109.48,338.0
1414426,breakfast-neg.text.2,497.3,109.69,338.0
1414427,breakfast-neg.text.2,497.3,109.99,339.0
1414428,breakfast-neg.text.2,497.2,110.31,339.0
